FID,Id,ORIG_FID,typ,x,y
634,0,1,mark,264.8039856,-166.1289978
635,0,1,mark,265.1579895,-165.0930023
636,0,1,mark,265.5119934,-164.0570068
637,0,1,mark,265.8659973,-163.0209961
638,0,1,mark,266.2189941,-161.9850006
639,0,1,mark,266.5729980,-160.9479980
640,0,1,mark,266.9270020,-159.9120026
641,0,1,mark,267.2810059,-158.8760071
642,0,1,mark,267.6350098,-157.8399963
643,0,1,mark,267.9890137,-156.8040009
644,0,1,mark,268.3420105,-155.7669983
645,0,1,mark,268.6960144,-154.7310028
646,0,1,mark,269.0499878,-153.6950073
647,0,1,mark,269.4049988,-152.6589966
648,0,1,mark,269.7590027,-151.6230011
649,0,1,mark,270.1140137,-150.5870056
650,0,1,mark,270.4679871,-149.5509949
651,0,1,mark,270.8219910,-148.5149994
652,0,1,mark,271.1770020,-147.4790039
653,0,1,mark,271.5310059,-146.4429932
654,0,1,mark,271.8859863,-145.4069977
655,0,1,mark,272.2399902,-144.3710022
656,0,1,mark,272.5950012,-143.3350067
657,0,1,mark,273.2680054,-143.2400055
658,0,1,mark,274.1789856,-143.8470001
659,0,1,mark,275.0899963,-144.4550018
660,0,1,mark,276.0010071,-145.0619965
661,0,1,mark,276.5249939,-145.9570007
662,0,1,mark,276.8460083,-147.0039978
663,0,1,mark,277.1659851,-148.0509949
664,0,1,mark,277.4869995,-149.0980072
665,0,1,mark,277.8070068,-150.1450043
666,0,1,mark,278.1279907,-151.1920013
667,0,1,mark,278.4479980,-152.2389984
668,0,1,mark,278.7690125,-153.2859955
669,0,1,mark,279.0889893,-154.3329926
670,0,1,mark,279.4100037,-155.3800049
671,0,1,mark,279.7300110,-156.4270020
672,0,1,mark,280.0509949,-157.4739990
673,0,1,mark,280.3710022,-158.5209961
674,0,1,mark,280.6919861,-159.5679932
675,0,1,mark,280.9819946,-160.6239929
676,0,1,mark,281.2600098,-161.6829987
677,0,1,mark,281.5390015,-162.7420044
678,0,1,mark,281.8169861,-163.8009949
679,0,1,mark,282.0960083,-164.8600006
680,0,1,mark,282.3750000,-165.9190063
681,0,1,mark,282.6530151,-166.9770050
682,0,1,mark,282.9320068,-168.0359955
683,0,1,mark,283.2109985,-169.0950012
684,0,1,mark,283.4890137,-170.1540070
685,0,1,mark,283.7879944,-171.2039948
686,0,1,mark,284.3959961,-172.1150055
687,0,1,mark,285.0029907,-173.0260010
688,0,1,mark,285.6099854,-173.9369965
689,0,1,mark,286.2179871,-174.8480072
690,0,1,mark,286.8250122,-175.7590027
691,0,1,mark,287.4320068,-176.6699982
692,0,1,mark,288.0400085,-177.5809937
693,0,1,mark,288.6470032,-178.4920044
694,0,1,mark,289.2550049,-179.4040070
695,0,1,mark,289.9790039,-180.1589966
696,0,1,mark,291.0239868,-180.4850006
697,0,1,mark,292.0690002,-180.8119965
698,0,1,mark,293.1140137,-181.1380005
699,0,1,mark,294.1589966,-181.4649963
700,0,1,mark,294.9440002,-180.9459991
701,0,1,mark,295.6229858,-180.0870056
702,0,1,mark,296.3030090,-179.2290039
703,0,1,mark,296.9819946,-178.3699951
704,0,1,mark,297.6619873,-177.5119934
705,0,1,mark,298.3420105,-176.6529999
706,0,1,mark,299.0209961,-175.7949982
707,0,1,mark,299.7009888,-174.9360046
708,0,1,mark,300.2829895,-174.0200043
709,0,1,mark,300.7179871,-173.0149994
710,0,1,mark,301.1520081,-172.0099945
711,0,1,mark,301.5870056,-171.0050049
712,0,1,mark,302.0209961,-170.0000000
713,0,1,mark,302.4559937,-168.9949951
714,0,1,mark,302.8909912,-167.9900055
715,0,1,mark,303.3250122,-166.9839935
716,0,1,mark,303.7600098,-165.9790039
717,0,1,mark,304.1940002,-164.9739990
718,0,1,mark,304.6289978,-163.9689941
719,0,1,mark,305.0509949,-162.9589996
720,0,1,mark,305.4580078,-161.9429932
721,0,1,mark,305.8640137,-160.9259949
722,0,1,mark,306.2709961,-159.9089966
723,0,1,mark,306.6780090,-158.8930054
724,0,1,mark,307.0840149,-157.8760071
725,0,1,mark,307.4909973,-156.8589935
726,0,1,mark,307.9630127,-156.0650024
727,0,1,mark,308.8540039,-156.7010040
728,0,1,mark,309.7449951,-157.3379974
729,0,1,mark,310.6359863,-157.9739990
730,0,1,mark,311.5270081,-158.6100006
731,0,1,mark,312.3160095,-159.3529968
732,0,1,mark,312.9849854,-160.2189941
733,0,1,mark,313.6549988,-161.0859985
734,0,1,mark,314.3240051,-161.9519958
735,0,1,mark,314.9939880,-162.8179932
736,0,1,mark,315.6629944,-163.6849976
737,0,1,mark,316.3330078,-164.5509949
738,0,1,mark,317.0020142,-165.4179993
739,0,1,mark,317.6740112,-164.7120056
740,0,1,mark,318.3460083,-163.8480072
741,0,1,mark,319.0190125,-162.9830017
742,0,1,mark,319.6910095,-162.1190033
743,0,1,mark,320.3630066,-161.2550049
744,0,1,mark,321.0350037,-160.3899994
745,0,1,mark,321.5769958,-159.4440002
746,0,1,mark,322.0669861,-158.4649963
747,0,1,mark,322.5570068,-157.4850006
748,0,1,mark,323.0459900,-156.5059967
749,0,1,mark,323.5360107,-155.5269928
750,0,1,mark,324.0260010,-154.5469971
751,0,1,mark,324.5150146,-153.5679932
752,0,1,mark,325.0050049,-152.5890045
753,0,1,mark,325.1659851,-151.5180054
754,0,1,mark,325.2529907,-150.4259949
755,0,1,mark,325.3399963,-149.3350067
756,0,1,mark,325.4280090,-148.2429962
757,0,1,mark,325.5150146,-147.1519928
758,0,1,mark,325.6019897,-146.0599976
759,0,1,mark,325.6889954,-144.9689941
760,0,1,mark,325.7770081,-143.8769989
761,0,1,mark,325.8640137,-142.7859955
762,0,1,mark,325.9509888,-141.6940002
763,0,1,mark,326.0390015,-140.6029968
764,0,1,mark,326.1260071,-139.5110016
765,0,1,mark,326.2130127,-138.4199982
766,0,1,mark,326.2869873,-137.3280029
767,0,1,mark,326.3049927,-136.2330017
768,0,1,mark,326.3229980,-135.1380005
769,0,1,mark,326.3399963,-134.0429993
770,0,1,mark,326.3580017,-132.9490051
771,0,1,mark,326.3760071,-131.8540039
772,0,1,mark,326.3930054,-130.7590027
773,0,1,mark,326.4110107,-129.6640015
774,0,1,mark,326.4289856,-128.5690002
775,0,1,mark,326.4460144,-127.4749985
776,0,1,mark,326.4639893,-126.3799973
777,0,1,mark,326.4819946,-125.2850037
778,0,1,mark,326.4989929,-124.1900024
779,0,1,mark,326.5169983,-123.0950012
780,0,1,mark,326.5350037,-122.0000000
781,0,1,mark,326.5520020,-120.9059982
782,0,1,mark,326.5700073,-119.8109970
783,0,1,mark,326.6199951,-118.7180023
784,0,1,mark,326.7319946,-117.6289978
785,0,1,mark,326.8439941,-116.5400009
786,0,1,mark,326.9549866,-115.4499969
787,0,1,mark,327.0669861,-114.3610001
788,0,1,mark,327.1789856,-113.2720032
789,0,1,mark,327.2909851,-112.1829987
790,0,1,mark,327.4020081,-111.0930023
791,0,1,mark,327.5140076,-110.0039978
792,0,1,mark,327.6260071,-108.9150009
793,0,1,mark,327.7369995,-107.8259964
794,0,1,mark,328.0740051,-106.7949982
795,0,1,mark,328.5090027,-105.7900009
796,0,1,mark,328.9429932,-104.7850037
797,0,1,mark,329.3770142,-103.7789993
798,0,1,mark,329.8110046,-102.7740021
799,0,1,mark,330.2449951,-101.7689972
800,0,1,mark,330.6789856,-100.7639999
801,0,1,mark,331.1130066,-99.7584991
802,0,1,mark,331.5469971,-98.7531967
803,0,1,mark,331.9809875,-97.7480011
804,0,1,mark,332.4150085,-96.7427979
805,0,1,mark,332.8489990,-95.7375031
806,0,1,mark,333.2829895,-94.7322998
807,0,1,mark,333.7550049,-93.7446976
808,0,1,mark,334.2449951,-92.7652969
809,0,1,mark,334.7349854,-91.7860031
810,0,1,mark,335.2239990,-90.8066025
811,0,1,mark,335.7139893,-89.8273010
812,0,1,mark,336.2040100,-88.8479004
813,0,1,mark,336.6929932,-87.8684998
814,0,1,mark,337.1830139,-86.8891983
815,0,1,mark,337.6730042,-85.9097977
816,0,1,mark,338.2760010,-85.9719009
817,0,1,mark,338.9649963,-86.8229980
818,0,1,mark,339.6539917,-87.6740036
819,0,1,mark,340.3429871,-88.5251007
820,0,1,mark,341.0320129,-89.3760986
821,0,1,mark,341.7200012,-90.2272034
822,0,1,mark,342.4089966,-91.0782013
823,0,1,mark,343.1870117,-91.6845016
824,0,1,mark,344.2600098,-91.4697037
825,0,1,mark,344.6260071,-90.5333023
826,0,1,mark,344.8619995,-89.4639969
827,0,1,mark,345.0979919,-88.3946991
828,0,1,mark,345.3330078,-87.3254013
829,0,1,mark,345.5690002,-86.2561035
830,0,1,mark,345.8039856,-85.1867981
831,0,1,mark,346.0400085,-84.1174011
832,0,1,mark,346.2760010,-83.0481033
833,0,1,mark,346.5109863,-81.9787979
834,0,1,mark,346.7470093,-80.9095001
835,0,1,mark,346.9819946,-79.8402023
836,0,1,mark,347.2179871,-78.7708969
837,0,1,mark,347.4540100,-77.7015991
838,0,1,mark,347.6889954,-76.6323013
839,0,1,mark,347.9249878,-75.5630035
840,0,1,mark,348.1600037,-74.4936981
841,0,1,mark,348.7439880,-73.7378006
842,0,1,mark,349.7829895,-73.3915024
843,0,1,mark,350.8219910,-73.0453033
844,0,1,mark,351.8599854,-72.6989975
845,0,1,mark,352.4689941,-73.6067963
846,0,1,mark,353.0759888,-74.5177994
847,0,1,mark,353.6839905,-75.4289017
848,0,1,mark,354.2909851,-76.3398972
849,0,1,mark,354.8980103,-77.2509995
850,0,1,mark,355.5060120,-78.1620026
851,0,1,mark,356.1130066,-79.0730972
852,0,1,mark,356.7200012,-79.9841995
853,0,1,mark,357.3280029,-80.8952026
854,0,1,mark,357.9349976,-81.8062973
855,0,1,mark,358.5429993,-82.7173004
856,0,1,mark,359.1499939,-83.6284027
857,0,1,mark,359.7040100,-84.5673981
858,0,1,mark,360.1109924,-85.5840988
859,0,1,mark,360.5169983,-86.6007004
860,0,1,mark,360.9240112,-87.6173019
861,0,1,mark,361.3309937,-88.6340027
862,0,1,mark,361.7369995,-89.6505966
863,0,1,mark,362.1440125,-90.6671982
864,0,1,mark,362.5509949,-91.6838989
865,0,1,mark,362.9570007,-92.7005005
866,0,1,mark,363.6650085,-93.4112015
867,0,1,mark,364.6879883,-93.8010025
868,0,1,mark,365.7109985,-94.1908035
869,0,1,mark,366.7349854,-94.5805969
870,0,1,mark,367.7579956,-94.9703979
871,0,1,mark,368.7810059,-95.3601990
872,0,1,mark,369.8059998,-95.4558029
873,0,1,mark,370.8340149,-95.0787964
874,0,1,mark,371.8619995,-94.7018967
875,0,1,mark,372.8900146,-94.3249969
876,0,1,mark,373.9179993,-93.9479980
877,0,1,mark,374.9460144,-93.5710983
878,0,1,mark,375.9739990,-93.1940994
879,0,1,mark,377.0020142,-92.8171997
880,0,1,mark,378.0299988,-92.4402008
881,0,1,mark,378.9859924,-92.7403030
882,0,1,mark,379.9119873,-93.3249969
883,0,1,mark,380.8380127,-93.9096985
884,0,1,mark,381.7640076,-94.4944000
885,0,1,mark,382.6889954,-95.0791016
886,0,1,mark,383.6149902,-95.6638031
887,0,1,mark,384.3380127,-96.4517975
888,0,1,mark,384.9259949,-97.3755035
889,0,1,mark,385.5140076,-98.2993011
890,0,1,mark,386.1019897,-99.2230988
891,0,1,mark,386.6900024,-100.1470032
892,0,1,mark,387.2780151,-101.0709991
893,0,1,mark,387.8649902,-101.9940033
894,0,1,mark,388.4270020,-102.9339981
895,0,1,mark,388.9639893,-103.8880005
896,0,1,mark,389.5010071,-104.8430023
897,0,1,mark,390.0369873,-105.7969971
898,0,1,mark,390.5740051,-106.7509995
899,0,1,mark,391.2229919,-107.6230011
900,0,1,mark,391.9719849,-108.4219971
901,0,1,mark,392.7210083,-109.2210007
902,0,1,mark,393.4700012,-110.0199966
903,0,1,mark,394.2189941,-110.8180008
904,0,1,mark,394.9679871,-111.6169968
905,0,1,mark,395.6820068,-112.4459991
906,0,1,mark,396.3699951,-113.2979965
907,0,1,mark,397.0580139,-114.1500015
908,0,1,mark,397.7460022,-115.0019989
909,0,1,mark,398.4339905,-115.8539963
910,0,1,mark,399.1220093,-116.7050018
911,0,1,mark,399.8099976,-117.5569992
912,0,1,mark,400.4979858,-118.4089966
913,0,1,mark,401.1860046,-119.2610016
914,0,1,mark,401.5969849,-120.2289963
915,0,1,mark,401.7229919,-121.3170013
916,0,1,mark,401.8500061,-122.4039993
917,0,1,mark,401.9760132,-123.4919968
918,0,1,mark,402.1029968,-124.5800018
919,0,1,mark,402.2290039,-125.6669998
920,0,1,mark,402.3559875,-126.7549973
921,0,1,mark,402.4819946,-127.8420029
922,0,1,mark,402.6080017,-128.9299927
923,0,1,mark,402.7349854,-130.0180054
924,0,1,mark,402.8609924,-131.1049957
925,0,1,mark,402.9880066,-132.1929932
926,0,1,mark,403.1300049,-133.2790070
927,0,1,mark,403.2780151,-134.3630066
928,0,1,mark,403.4259949,-135.4479980
929,0,1,mark,403.5740051,-136.5330048
930,0,1,mark,403.7219849,-137.6179962
931,0,1,mark,403.8699951,-138.7030029
932,0,1,mark,404.0180054,-139.7879944
933,0,1,mark,404.1659851,-140.8730011
934,0,1,mark,404.3139954,-141.9579926
935,0,1,mark,404.4620056,-143.0429993
936,0,1,mark,404.6099854,-144.1280060
937,0,1,mark,404.7579956,-145.2129974
938,0,1,mark,404.9049988,-146.2969971
939,0,1,mark,405.0530090,-147.3820038
940,0,1,mark,405.2009888,-148.4669952
941,0,1,mark,405.3489990,-149.5520020
942,0,1,mark,405.4970093,-150.6369934
943,0,1,mark,405.6449890,-151.7220001
944,0,1,mark,405.7929993,-152.8070068
945,0,1,mark,405.9410095,-153.8919983
946,0,1,mark,406.0889893,-154.9770050
947,0,1,mark,406.2369995,-156.0619965
948,0,1,mark,406.3850098,-157.1470032
949,0,1,mark,406.5329895,-158.2310028
950,0,1,mark,406.7269897,-159.3079987
951,0,1,mark,406.9519958,-160.3800049
952,0,1,mark,407.1759949,-161.4519958
953,0,1,mark,407.3999939,-162.5240021
954,0,1,mark,407.6239929,-163.5950012
955,0,1,mark,407.8489990,-164.6670074
956,0,1,mark,408.0729980,-165.7389984
957,0,1,mark,408.2969971,-166.8099976
958,0,1,mark,408.5220032,-167.8820038
959,0,1,mark,408.7460022,-168.9539948
960,0,1,mark,408.9700012,-170.0260010
961,0,1,mark,409.1950073,-171.0970001
962,0,1,mark,409.4190063,-172.1690063
963,0,1,mark,409.6430054,-173.2409973
964,0,1,mark,409.8680115,-174.3130035
965,0,1,mark,410.0920105,-175.3840027
966,0,1,mark,410.3160095,-176.4559937
967,0,1,mark,410.5409851,-177.5279999
968,0,1,mark,410.7650146,-178.5989990
969,0,1,mark,410.9890137,-179.6710052
970,0,1,mark,411.2139893,-180.7429962
971,0,1,mark,411.4379883,-181.8150024
972,0,1,mark,411.6619873,-182.8860016
973,0,1,mark,411.8859863,-183.9579926
974,0,1,mark,412.0769958,-185.0359955
975,0,1,mark,412.2560120,-186.1159973
976,0,1,mark,412.4339905,-187.1970062
977,0,1,mark,412.6130066,-188.2769928
978,0,1,mark,412.7919922,-189.3569946
979,0,1,mark,412.9700012,-190.4380035
980,0,1,mark,413.1489868,-191.5180054
981,0,1,mark,413.3280029,-192.5980072
982,0,1,mark,413.5069885,-193.6779938
983,0,1,mark,413.6849976,-194.7590027
984,0,1,mark,413.8640137,-195.8390045
985,0,1,mark,414.0429993,-196.9190063
986,0,1,mark,414.2210083,-197.9989929
987,0,1,mark,414.3999939,-199.0800018
988,0,1,mark,414.5790100,-200.1600037
989,0,1,mark,414.7569885,-201.2400055
990,0,1,mark,414.9360046,-202.3209991
991,0,1,mark,415.1149902,-203.4010010
992,0,1,mark,415.2929993,-204.4810028
993,0,1,mark,415.4719849,-205.5610046
994,0,1,mark,415.6510010,-206.6419983
995,0,1,mark,415.8290100,-207.7220001
996,0,1,mark,416.0079956,-208.8020020
997,0,1,mark,416.1870117,-209.8820038
998,0,1,mark,416.3659973,-210.9629974
999,0,1,mark,416.5440063,-212.0429993
1000,0,1,mark,416.7229919,-213.1230011
1001,0,1,mark,416.9020081,-214.2039948
1002,0,1,mark,417.0799866,-215.2839966
1003,0,1,mark,417.2590027,-216.3639984
1004,0,1,mark,417.4379883,-217.4440002
1005,0,1,mark,417.6159973,-218.5249939
1006,0,1,mark,417.7950134,-219.6049957
1007,0,1,mark,417.9739990,-220.6849976
1008,0,1,mark,418.1520081,-221.7649994
1009,0,1,mark,418.3309937,-222.8459930
1010,0,1,mark,418.5100098,-223.9259949
1011,0,1,mark,418.6919861,-225.0059967
1012,0,1,mark,418.8739929,-226.0850067
1013,0,1,mark,419.0570068,-227.1649933
1014,0,1,mark,419.2390137,-228.2449951
1015,0,1,mark,419.4209900,-229.3240051
1016,0,1,mark,419.6029968,-230.4040070
1017,0,1,mark,419.7850037,-231.4839935
1018,0,1,mark,419.9670105,-232.5639954
1019,0,1,mark,420.1489868,-233.6430054
1020,0,1,mark,420.3309937,-234.7230072
1021,0,1,mark,420.5130005,-235.8029938
1022,0,1,mark,420.6950073,-236.8820038
1023,0,1,mark,420.8770142,-237.9620056
1024,0,1,mark,421.0589905,-239.0420074
1025,0,1,mark,421.2409973,-240.1210022
1026,0,1,mark,421.4240112,-241.2010040
1027,0,1,mark,421.6059875,-242.2810059
1028,0,1,mark,421.7879944,-243.3609924
1029,0,1,mark,421.9700012,-244.4400024
1030,0,1,mark,422.1520081,-245.5200043
1031,0,1,mark,422.3340149,-246.6000061
1032,0,1,mark,422.5159912,-247.6790009
1033,0,1,mark,422.6979980,-248.7590027
1034,0,1,mark,422.8800049,-249.8390045
1035,0,1,mark,423.0620117,-250.9190063
1036,0,1,mark,423.2439880,-251.9980011
1037,0,1,mark,423.4259949,-253.0780029
1038,0,1,mark,423.6080017,-254.1580048
1039,0,1,mark,423.7909851,-255.2369995
1040,0,1,mark,423.9729919,-256.3169861
1041,0,1,mark,424.1549988,-257.3970032
1042,0,1,mark,424.3370056,-258.4769897
1043,0,1,mark,424.5190125,-259.5559998
1044,0,1,mark,424.7009888,-260.6359863
1045,0,1,mark,424.8829956,-261.7160034
1046,0,1,mark,425.0650024,-262.7950134
1047,0,1,mark,425.2470093,-263.8750000
1048,0,1,mark,425.4289856,-264.9549866
1049,0,1,mark,425.6109924,-266.0339966
1050,0,1,mark,425.7929993,-267.1140137
1051,0,1,mark,425.9750061,-268.1940002
1052,0,1,mark,426.1579895,-269.2739868
1053,0,1,mark,426.3399963,-270.3529968
1054,0,1,mark,426.5220032,-271.4330139
1055,0,1,mark,426.7040100,-272.5130005
1056,0,1,mark,426.8859863,-273.5920105
1057,0,1,mark,427.0679932,-274.6719971
1058,0,1,mark,427.2500000,-275.7520142
1059,0,1,mark,427.4320068,-276.8320007
1060,0,1,mark,427.6140137,-277.9110107
1061,0,1,mark,427.7959900,-278.9909973
1062,0,1,mark,427.9939880,-280.0679932
1063,0,1,mark,428.1940002,-281.1440125
1064,0,1,mark,428.3949890,-282.2210083
1065,0,1,mark,428.5960083,-283.2969971
1066,0,1,mark,428.7959900,-284.3739929
1067,0,1,mark,428.9970093,-285.4500122
1068,0,1,mark,429.1979980,-286.5260010
1069,0,1,mark,429.3989868,-287.6029968
1070,0,1,mark,429.5989990,-288.6789856
1071,0,1,mark,429.7999878,-289.7560120
1072,0,1,mark,430.0010071,-290.8320007
1073,0,1,mark,430.2009888,-291.9079895
1074,0,1,mark,430.4020081,-292.9849854
1075,0,1,mark,430.6029968,-294.0610046
1076,0,1,mark,430.8030090,-295.1380005
1077,0,1,mark,431.0039978,-296.2139893
1078,0,1,mark,431.2049866,-297.2900085
1079,0,1,mark,431.4049988,-298.3670044
1080,0,1,mark,431.6059875,-299.4429932
1081,0,2,glacier,401.0350037,-110.9469986
1082,0,2,glacier,401.7969971,-110.1600037
1083,0,2,glacier,402.5589905,-109.3740005
1084,0,2,glacier,403.3210144,-108.5869980
1085,0,2,glacier,404.0830078,-107.8010025
1086,0,2,glacier,404.8439941,-107.0149994
1087,0,2,glacier,405.6059875,-106.2279968
1088,0,2,glacier,406.4509888,-105.6080017
1089,0,2,glacier,407.5379944,-105.4759979
1090,0,2,glacier,408.6250000,-105.3450012
1091,0,2,glacier,409.7120056,-105.2129974
1092,0,2,glacier,410.7990112,-105.0810013
1093,0,2,glacier,411.8859863,-104.9489975
1094,0,2,glacier,412.9450073,-105.0579987
1095,0,2,glacier,413.9739990,-105.4319992
1096,0,2,glacier,415.0029907,-105.8069992
1097,0,2,glacier,416.0320129,-106.1809998
1098,0,2,glacier,416.9419861,-106.0739975
1099,0,2,glacier,417.6770020,-105.2620010
1100,0,2,glacier,418.4110107,-104.4499969
1101,0,2,glacier,419.1459961,-103.6380005
1102,0,2,glacier,419.8800049,-102.8259964
1103,0,2,glacier,420.6109924,-102.0100021
1104,0,2,glacier,421.3370056,-101.1910019
1105,0,2,glacier,422.0629883,-100.3710022
1106,0,2,glacier,422.7890015,-99.5513000
1107,0,2,glacier,423.5150146,-98.7316971
1108,0,2,glacier,424.2409973,-97.9120026
1109,0,2,glacier,424.9670105,-97.0923004
1110,0,2,glacier,425.6929932,-96.2726974
1111,0,2,glacier,426.4249878,-95.4582977
1112,0,2,glacier,427.1669922,-94.6538010
1113,0,2,glacier,427.9100037,-93.8491974
1114,0,2,glacier,428.6530151,-93.0446014
1115,0,2,glacier,429.3949890,-92.2399979
1116,0,2,glacier,430.1380005,-91.4355011
1117,0,2,glacier,430.9060059,-90.6580963
1118,0,2,glacier,431.7720032,-89.9878006
1119,0,2,glacier,432.6369934,-89.3174973
1120,0,2,glacier,433.5029907,-88.6472015
1121,0,2,glacier,434.3689880,-87.9768982
1122,0,2,glacier,435.2349854,-87.3066025
1123,0,2,glacier,436.1010132,-86.6362991
1124,0,2,glacier,437.0100098,-86.0358963
1125,0,2,glacier,437.9899902,-85.5462036
1126,0,2,glacier,438.9689941,-85.0565033
1127,0,2,glacier,439.9479980,-84.5669022
1128,0,2,glacier,440.9280090,-84.0772018
1129,0,2,glacier,441.9070129,-83.5875015
1130,0,2,glacier,442.8859863,-83.0978012
1131,0,2,glacier,443.9500122,-83.0914001
1132,0,2,glacier,445.0369873,-83.2226028
1133,0,2,glacier,446.1239929,-83.3537979
1134,0,2,glacier,447.2109985,-83.4850006
1135,0,2,glacier,448.2980042,-83.6162033
1136,0,2,glacier,449.3850098,-83.7473984
1137,0,2,glacier,450.4719849,-83.8786011
1138,0,2,glacier,451.5589905,-84.0098038
1139,0,2,glacier,452.6459961,-84.1409988
1140,0,2,glacier,453.7330017,-84.2722015
1141,0,2,glacier,454.8160095,-84.4337006
1142,0,2,glacier,455.8959961,-84.6137009
1143,0,2,glacier,456.9760132,-84.7937012
1144,0,2,glacier,458.0559998,-84.9738007
1145,0,2,glacier,459.1359863,-85.1538010
1146,0,2,glacier,460.2160034,-85.3338013
1147,0,2,glacier,461.2959900,-85.5138016
1148,0,2,glacier,462.3760071,-85.6938019
1149,0,2,glacier,463.4559937,-85.8738022
1150,0,2,glacier,464.5190125,-86.0985031
1151,0,2,glacier,465.4299927,-86.7058029
1152,0,2,glacier,466.3410034,-87.3132019
1153,0,2,glacier,467.2520142,-87.9206009
1154,0,2,glacier,468.1629944,-88.5279999
1155,0,2,glacier,469.0740051,-89.1352997
1156,0,2,glacier,469.9849854,-89.7426987
1157,0,2,glacier,470.8959961,-90.3500977
1158,0,2,glacier,471.6849976,-91.0936966
